date,var1,var2,var3,var4,var5,drift_period
2003-08-04,22.13390263,72.66030009,-1.436797345,65.67452612,70.1787566,1
2003-08-11,20.29609814,74.23093145,-1.527439893,77.6626335,66.62103221,1
2003-08-18,19.69600676,74.67933893,-1.60119138,58.67551251,67.44654355,1
2003-08-25,19.0199997,72.75611545,-1.978650329,68.72199626,65.18046582,1
2003-09-01,19.80442703,71.12847377,-1.585962406,63.23282203,66.13502588,1
2003-09-08,19.27882093,69.58711167,-0.8503121403,60.18078006,68.16669435,1
2003-09-15,20.40330188,66.58865759,-2.581719109,59.35867879,72.25950004,1
2003-09-22,19.47068328,64.91924602,-1.607967435,70.96551886,73.3068405,1
2003-09-29,19.63559267,62.50985364,-2.322110432,60.99116427,74.46692355,1
2003-10-06,19.32130657,61.50386466,-1.88818572,63.70084946,76.15786437,1
2003-10-13,19.89577425,61.50462009,-2.578523644,60.24378029,76.54303884,1
2003-10-20,20.59288244,61.60883517,-3.143939073,79.75349473,74.13464081,0
2003-10-27,18.96727787,60.27632899,-3.805667765,86.50003134,72.14489721,0
2003-11-03,19.77620129,60.49252645,-4.252195012,64.18552323,73.11471801,0
2003-11-10,22.36294036,61.98007428,-4.734898917,74.78683557,68.1238213,0
2003-11-17,22.32724958,64.09371996,-4.757964924,65.2874296,67.40187642,0
2003-11-24,22.54299223,63.97813948,-5.280226694,78.24066402,67.16921863,0
2003-12-01,23.34185561,65.38945535,-6.408849584,57.63161199,68.06372386,0
2003-12-08,24.2848983,69.63225443,-7.403004785,72.57742022,70.99773088,0
2003-12-15,24.02024032,71.57928757,-7.5277638,67.94414581,73.74814295,0
2003-12-22,24.40437868,74.90906852,-8.874393534,71.90518146,74.91766143,0
2003-12-29,25.99242358,77.76658338,-9.762010844,65.53283939,75.87844104,0
2004-01-05,25.41465166,79.72475729,-9.253988126,80.18015808,79.3379846,0
2004-01-12,27.37186862,83.55995432,-9.944279659,67.91220649,77.77974012,0
2004-01-19,25.79774013,83.94719844,-10.90926035,83.69677319,78.34593511,0
2004-01-26,29.02476893,84.95775864,-11.70854378,72.95709682,72.35099242,0
2004-02-02,28.91515122,85.80643188,-11.81939438,72.30358063,72.4988249,0
2004-02-09,29.09094906,84.05621615,-13.23014482,81.12792192,72.20299304,0
2004-02-16,30.14997111,85.75026284,-13.17843771,71.41805276,68.67165465,0
2004-02-23,31.10055566,83.70429819,-13.33392889,80.25220572,68.61096221,0
2004-03-01,30.64907915,83.14297508,-12.87587848,95.82012052,70.08059236,0
2004-03-08,27.92267014,79.80621245,-13.14476061,72.67710441,71.11758832,0
2004-03-15,28.54042303,77.54624123,-14.07962878,89.34203217,73.78792807,0
2004-03-22,29.17872579,78.06690871,-12.93637071,87.61155496,76.18580077,0
2004-03-29,29.74080014,75.81333324,-14.50015194,71.96646082,77.7874986,0
2004-04-05,30.07274023,72.86804839,-13.83512844,69.26322251,80.59240092,0
2004-04-12,28.60153632,71.47374612,-15.38795076,76.67684613,79.63615925,0
2004-04-19,29.22168609,72.36022417,-14.7080016,74.93819443,78.16624152,0
2004-04-26,27.92717081,69.31147086,-13.19095336,93.69375271,76.70514933,0
2004-05-03,27.66409549,71.81661525,-12.90156894,78.51793598,73.33906585,0
2004-05-10,26.41366264,69.35957306,-13.07723864,74.43420517,70.81018289,0
2004-05-17,26.40038261,71.37813686,-13.01432632,69.14965532,69.72229448,0
2004-05-24,25.44133983,71.23942469,-10.89313406,90.0264798,70.13823867,0
2004-05-31,25.26070507,73.28198038,-10.34251474,68.84633798,70.02586896,0
2004-06-07,26.7163252,73.44404408,-10.43079015,76.6610875,72.47612312,0
2004-06-14,24.13060111,75.23720709,-10.53049294,83.29982232,74.88388336,0
2004-06-21,27.12969866,76.85276109,-9.984877544,67.8154863,79.94817209,0
2004-06-28,24.41673958,77.1190196,-9.777431556,76.90487605,76.94110439,0
2004-07-05,23.55181169,79.97278118,-8.166250951,80.7684482,80.48392465,0
2004-07-12,21.97802636,79.5470415,-7.157436359,78.89196201,82.20077501,0
2004-07-19,23.03998615,80.31120629,-8.327807514,79.30069422,79.33745776,0
2004-07-26,21.30874888,79.63170833,-7.109412723,71.17703229,77.94999579,0
2004-08-02,21.59945607,77.73678359,-6.187326477,70.72588474,75.00324799,0
2004-08-09,23.68516521,79.37418285,-6.996736694,63.64856774,72.21705333,0
2004-08-16,20.73665997,80.86920622,-7.108431866,57.93450017,69.38300285,0
2004-08-23,21.75419211,77.81450434,-6.503014371,69.6098505,71.64191132,0
2004-08-30,19.74211449,75.34381591,-6.25549087,91.89513123,71.60947407,0
2004-09-06,20.32146714,73.28809011,-6.395898664,64.22137342,73.47604873,0
2004-09-13,22.11080064,71.72246589,-6.353832769,64.47800434,76.20101274,0
2004-09-20,19.76948857,70.46904943,-6.001556224,67.53809493,80.86847727,0
2004-09-27,22.33773947,67.14669272,-6.527074725,74.47677183,83.41975687,0
2004-10-04,21.43267072,68.13425922,-7.424682889,73.61221031,82.18075231,0
2004-10-11,20.4302531,66.80423026,-7.672683293,71.60863514,81.31031399,0
2004-10-18,21.95748841,66.32313645,-8.008234724,68.82723515,79.33838687,0
2004-10-25,22.69000071,66.05425101,-7.898996168,75.80151573,78.96511848,0
2004-11-01,22.78619667,66.16233237,-8.832759278,62.31238512,77.98632728,0
2004-11-08,21.08945155,67.85240756,-8.410267893,76.04144201,73.93704632,0
2004-11-15,22.46924696,69.28432735,-10.20474662,83.4492868,70.54592275,0
2004-11-22,23.51945693,70.26795359,-11.48052857,66.52234119,73.4065053,0
2004-11-29,24.28898825,72.31203453,-10.70547976,61.25335864,74.67048038,0
2004-12-06,25.5979887,75.48464758,-11.84347691,90.0710574,73.9905385,0
2004-12-13,25.777701,79.54902015,-13.00367754,69.88485691,78.17648418,0
2004-12-20,24.88733904,79.37810164,-14.16822887,88.0335138,80.87484188,0
2004-12-27,27.21677617,81.64683843,-14.01159016,76.72265318,82.24181203,0
2005-01-03,28.04361018,85.54276654,-14.56602342,86.39553077,82.47277345,0
2005-01-10,28.56340631,87.35837449,-14.57827844,84.1112343,84.09101844,0
2005-01-17,29.62110446,88.99379534,-16.23116695,70.05561418,81.41223355,0
2005-01-24,29.86953545,90.10123748,-17.77577546,82.57304981,78.31139216,0
2005-01-31,29.94173382,90.16102248,-17.42035712,80.94871466,75.45394719,0
2005-02-07,29.80475362,91.88491271,-17.74290399,77.37106362,76.74523623,0
2005-02-14,28.54631919,88.31024708,-18.32744543,84.25877953,74.84158276,0
2005-02-21,30.90469943,88.15156545,-18.50865936,76.82133484,74.12442918,0
2005-02-28,30.88239677,87.5692397,-18.38732605,85.14902149,74.54480603,0
2005-03-07,31.07512321,84.43488087,-19.41430848,70.34046071,76.34738573,0
2005-03-14,29.58325142,84.1241456,-19.25200491,95.72273662,78.22426335,0
2005-03-21,29.76248783,84.11048922,-19.21147515,90.60439641,81.29216022,0
2005-03-28,31.80786194,80.6578102,-18.70615022,91.8590558,81.49483211,0
2005-04-04,30.55552606,79.20080085,-19.76595933,83.89901697,83.82748072,0
2005-04-11,31.04878083,76.28324444,-19.29875565,68.24291417,84.0641437,0
2005-04-18,30.10323771,75.81842798,-18.47758306,98.71707063,83.72549334,0
2005-04-25,29.75230988,75.32568637,-18.98259032,83.11096262,81.05665186,0
2005-05-02,30.2538971,75.0562272,83.06682787,77.7740088,79.59834479,0
2005-05-09,28.34427901,76.74183759,82.54932199,86.56821785,78.13352181,0
2005-05-16,28.45973664,76.49743599,82.1437643,93.16859949,76.58308888,0
2005-05-23,27.37074915,75.65658521,81.18749016,84.42013852,75.80696548,0
2005-05-30,26.84208209,78.12529772,81.83234951,93.00308201,76.29694335,0
2005-06-06,26.39351128,79.68637984,80.18711096,91.12743948,77.19559613,0
2005-06-13,26.34213377,81.74014904,79.98577808,67.242281,81.33994405,0
2005-06-20,25.05856798,83.5923826,79.05952259,74.85767885,84.70336324,0
2005-06-27,26.2191778,82.30611286,79.56038683,88.70224163,85.25702537,0
2005-07-04,23.51236826,83.62109932,79.05181533,59.61289864,87.78080352,0
2005-07-11,23.6895125,84.00267721,78.51303603,75.40368627,84.14950951,0
2005-07-18,22.93994521,85.50578635,77.73838742,64.83590883,83.26144991,0
2005-07-25,24.37136459,86.29241608,77.29826983,72.34965427,83.25177983,0
2005-08-01,22.71400104,86.48645177,77.78963119,76.77612725,80.36771189,0
2005-08-08,23.19692521,84.68925959,77.0098047,77.52076881,79.39816889,0
2005-08-15,20.3871595,83.33674328,77.23089903,71.43224953,76.80944715,0
2005-08-22,21.91196905,82.38165804,76.48229444,70.87165653,75.76848021,0
2005-08-29,22.37492171,79.72793339,76.93582228,95.55102047,77.37148743,0
2005-09-05,21.47873962,80.84051967,77.48809465,91.40329433,77.94370017,0
2005-09-12,22.44548038,75.29233897,77.1930829,66.96932075,80.77140933,0
2005-09-19,20.91916718,75.30667089,76.83024872,91.93322373,85.29605986,0
2005-09-26,22.97463835,75.55111176,77.3738904,75.02630044,87.08770674,0
2005-10-03,24.06381691,72.22673737,77.4045862,85.38589486,87.52654866,0
2005-10-10,21.66988131,71.09880991,77.87665996,74.80985426,85.25400369,0
2005-10-17,21.91957815,70.44750531,78.12227514,74.56139665,85.35720972,0
2005-10-24,24.21083074,70.63538358,78.67527866,85.04066198,82.47157843,0
2005-10-31,24.78395885,72.71556419,79.39043339,77.68361799,82.57995493,0
2005-11-07,23.17681624,70.16768441,79.36299692,76.01466347,78.80066458,0
2005-11-14,23.81619732,75.42594691,79.96844473,70.45172603,77.03917108,0
2005-11-21,24.52519096,74.39803715,80.43270429,82.73273612,77.96625179,0
2005-11-28,24.05897117,77.81898397,81.00328613,68.11994331,78.24492621,0
2005-12-05,25.09866465,80.15354686,81.88867525,79.2045688,82.26012805,0
2005-12-12,25.63585923,83.78855327,83.27973125,74.44570741,82.4651891,0
2005-12-19,26.49488584,84.21908436,83.45628964,75.55427919,84.2243876,0
2005-12-26,27.84189343,88.77653636,84.85338555,95.2815228,85.36200581,0
2006-01-02,28.70723917,92.60231532,85.29038131,94.91549687,88.43275787,0
2006-01-09,30.59411635,91.14431278,84.93936375,88.04920186,87.7131511,0
2006-01-16,28.58196969,94.21015984,86.86781153,88.76451267,85.58670868,0
2006-01-23,31.05993569,94.39530211,87.52101261,100.6439008,86.18580478,0
2006-01-30,30.3085649,96.01011194,87.1456224,91.35676066,83.37066683,0
2006-02-06,30.86545562,95.61419705,88.3250151,83.19410516,80.65616883,0
2006-02-13,31.92209962,94.46966415,88.09903101,73.73494753,80.78924503,0
2006-02-20,30.39235919,94.66793476,88.9239164,92.9557513,79.89899166,0
2006-02-27,32.09711883,94.67684257,88.52245988,91.96854262,79.36222477,0
2006-03-06,32.00999658,91.08716589,88.46699114,83.06645147,81.03716398,0
2006-03-13,32.39245126,90.21975794,89.30859141,88.84410016,85.31798154,0
2006-03-20,32.17271301,86.3557461,89.5016799,88.30400757,87.31998282,0
2006-03-27,34.25000923,84.88048733,89.35586924,93.48674019,88.9846671,0
2006-04-03,30.99734123,84.64250623,88.88306593,65.6677408,88.91704657,0
2006-04-10,30.87628317,84.22752523,89.1273306,81.99397345,90.18302878,0
2006-04-17,30.4917788,81.99040274,89.24956671,96.49521309,87.56011441,0
2006-04-24,30.20707662,80.58782472,88.82010723,83.83842668,86.19459167,0
2006-05-01,29.71822616,80.5732337,88.60686381,89.59180216,85.45036582,0
2006-05-08,31.08934026,79.40978606,87.80526613,80.75375653,81.32355247,0
2006-05-15,30.82412011,81.74426026,88.30947482,90.00523137,79.15192953,0
2006-05-22,28.30227814,82.85037623,86.68493777,86.64337009,79.48390844,0
2006-05-29,27.48422275,82.62670261,87.04035847,82.40393867,82.4793795,0
2006-06-05,28.21409896,83.91811594,86.89362895,91.09794883,83.63111528,0
2006-06-12,26.60777696,86.06587823,86.04045405,92.12463779,85.67112262,0
2006-06-19,27.21024842,86.77512218,85.19605449,81.09948887,87.71452205,0
2006-06-26,26.2063447,88.45507444,84.53927316,86.03179984,90.60027924,0
2006-07-03,23.93123145,91.73167862,84.84501939,93.81978048,90.21443952,0
2006-07-10,26.46388934,90.21322937,83.16489668,87.10856438,91.18074678,0
2006-07-17,26.21555394,90.58146606,82.97461414,69.78175104,88.88435872,0
2006-07-24,23.35159802,90.3785159,82.88560783,92.80530533,86.69891894,0
2006-07-31,23.1697447,91.44330922,83.37627314,76.42600019,84.66593424,0
2006-08-07,23.49094606,89.78398644,82.67496449,74.08273806,82.90897926,0
2006-08-14,23.24717666,88.20721776,81.78869699,102.0898103,81.97608895,0
2006-08-21,23.34346306,88.75120408,81.96976493,87.6282275,82.07191142,0
2006-08-28,24.53549545,87.18267929,81.73812934,77.94402573,79.09671538,0
2006-09-04,22.2595084,83.35055738,81.68156113,61.85479774,83.86873358,0
2006-09-11,21.62170276,80.23346005,82.58944478,95.9951297,86.70843002,0
2006-09-18,21.0971364,81.32944401,81.55058406,70.48245357,91.0286779,0
2006-09-25,21.87436087,78.04287571,83.24968134,72.88729724,90.33491672,0
2006-10-02,22.77179181,78.21056312,83.13903363,80.52246866,92.52634099,0
2006-10-09,24.86727774,74.51874513,83.61815071,96.71626483,93.67011152,0
2006-10-16,22.88746937,76.89754807,83.25361091,96.81614116,89.60264476,0
2006-10-23,24.02123421,74.80460334,83.8824759,85.1764545,89.29055355,0
2006-10-30,24.22796381,77.27347984,83.7678108,90.43024312,85.80114984,0
2006-11-06,25.92806954,77.59381939,84.79734506,78.73869213,84.07975297,0
2006-11-13,27.80331657,78.13857379,85.92321156,83.71600934,82.52180795,0
2006-11-20,25.31610679,80.61495799,86.9750071,87.10066357,82.40459832,0
2006-11-27,25.95398224,83.97195476,86.44984327,95.07509059,86.80699282,0
2006-12-04,28.10147748,85.88868574,87.51456363,92.19920335,86.82084001,0
2006-12-11,28.36189149,88.98441298,88.32435039,91.82593547,89.50173786,0
2006-12-18,30.14939073,92.9936493,88.4047888,87.40185575,91.31560935,0
2006-12-25,29.50050651,91.95012209,90.09225294,96.81233686,91.10866254,0
2007-01-01,29.15373234,97.39521828,90.11102927,91.25014027,94.05850234,0
2007-01-08,30.67427069,97.81184272,91.02592068,83.3411951,94.54801083,0
2007-01-15,31.72902731,98.32166963,91.51434905,86.99299542,91.36221382,0
2007-01-22,31.93609547,98.92697066,91.92094404,91.45012728,91.16190499,1
2007-01-29,32.06982777,100.5951043,92.83903125,96.52742582,88.60775789,1
2007-02-05,33.02159402,101.7166994,93.20711454,97.20101907,87.73642675,1
2007-02-12,33.45657572,100.1836019,93.54135119,84.09404153,84.20713577,1
2007-02-19,33.9372402,100.8912174,93.7108504,93.85445551,83.33884465,1
2007-02-26,33.40341897,96.62131877,94.51447142,92.47598116,85.02345256,1
2007-03-05,32.71642629,96.46598074,95.390353,104.8572191,88.71195513,1
2007-03-12,33.08671369,93.44760656,94.76994362,98.83898803,87.87159412,1
2007-03-19,34.13005334,93.21265094,95.26160348,101.6283865,90.05524014,1
2007-03-26,32.01777342,91.9238111,94.05959812,91.24853262,94.10431461,1
2007-04-02,18.04375452,88.94933815,94.75396193,91.54657245,94.52095508,1
2007-04-09,17.05394132,85.33919534,94.02910102,89.07948661,94.78280911,1
2007-04-16,17.18366415,87.03373753,93.67746697,105.3282702,94.46092506,1
2007-04-23,18.0810056,86.5376213,93.82438319,107.1515876,90.94400898,1
2007-04-30,16.58671236,86.17823705,94.51358316,88.02686547,87.33041585,1
2007-05-07,15.98676028,87.09597598,94.0678569,90.63804384,89.22886827,1
2007-05-14,14.08375972,85.26869125,93.34814852,105.5813734,84.9276905,1
2007-05-21,15.659278,87.84825927,92.06020951,102.7221654,84.67741851,1
2007-05-28,15.0020625,89.47130046,92.3024784,91.29304752,87.78880068,1
2007-06-04,15.94593812,87.8095705,92.10807886,85.58308087,88.19189502,1
2007-06-11,12.89222177,91.31965183,91.59281862,96.96956766,90.93661015,1
2007-06-18,12.83646693,91.90766208,90.13097536,85.57771748,93.90640598,1
2007-06-25,12.29280536,93.63968438,90.16432336,80.62527604,96.39850243,1
2007-07-02,13.06442884,95.17963331,90.15150234,84.22550506,95.93008368,1
2007-07-09,10.86108861,95.1730265,90.0516003,86.64266069,97.59503322,1
2007-07-16,10.73869779,95.46409813,88.31918811,88.85017179,92.67981344,1
2007-07-23,10.61228322,96.26021012,89.01140553,79.67270453,93.55636556,1
2007-07-30,9.784055382,94.81187131,88.8875565,95.5880628,89.66389412,1
2007-08-06,8.798647056,94.07938548,89.01897757,94.90710496,89.85665803,1
2007-08-13,9.146809865,94.73596408,88.77874462,67.21761909,87.36696327,1
2007-08-20,9.798550536,91.48110602,88.62630546,97.61070104,86.3635503,1
2007-08-27,7.538775613,91.62938879,87.90592672,82.03273032,88.64792176,1
2007-09-03,8.609425304,89.61357224,87.39356567,91.19491203,90.76957249,1
2007-09-10,7.759879185,85.57419327,88.26508978,85.13670704,92.94189412,1
2007-09-17,9.711502258,84.84436566,89.14939275,86.26638371,93.69391962,1
2007-09-24,7.122104008,85.12161494,89.60464444,81.71555642,96.13090221,1
2007-10-01,8.285996939,81.63877199,89.59332465,95.16890523,97.55947153,1
2007-10-08,9.489931747,81.22444468,89.85102665,74.9545247,97.33382156,1
2007-10-15,11.0106047,81.66701162,90.28904191,92.31036634,96.86535877,1
2007-10-22,9.771695998,81.99916578,90.34403335,95.75199508,92.08167709,1
2007-10-29,9.729187182,81.49117683,91.13450808,90.53409259,92.13774873,1
2007-11-05,12.66083334,82.18203613,92.65986759,114.9250383,89.49440535,1
2007-11-12,9.868370239,85.71488307,92.02126675,90.40243223,87.68641817,1
2007-11-19,9.688169608,87.96089396,94.00103163,96.84835588,87.59396885,1
2007-11-26,12.92343613,89.46449435,93.75957932,92.17196079,89.07054301,1
2007-12-03,12.59526237,91.06810943,95.32770942,104.0169605,87.57529904,1
2007-12-10,12.69876718,92.79173428,94.71477431,97.1117456,92.89871043,1
2007-12-17,15.05103985,95.38676431,96.46432237,88.74386207,95.14780104,1
2007-12-24,15.20037904,99.2368778,96.54738517,108.7214763,98.44770254,1
2007-12-31,14.9889458,101.3964039,96.93508781,90.09681301,98.05801769,1
2008-01-07,14.84331146,104.3090854,98.4530849,81.01422258,98.45996741,1
2008-01-14,17.53278106,105.0709038,99.5157667,94.97795835,98.95788992,1
2008-01-21,17.80581447,103.954204,99.21435469,106.3401521,96.39092984,1
2008-01-28,17.50337788,107.0361724,99.46476293,116.9425907,94.00569308,1
2008-02-04,19.84155633,104.9969886,100.6912192,95.80477854,90.58451428,1
2008-02-11,17.25719536,105.1271798,101.1562897,111.5696157,90.36795107,1
2008-02-18,17.06955604,104.8302627,101.8724734,87.18027811,89.40255783,1
2008-02-25,18.10280102,105.268162,102.4032437,98.3586775,90.38898746,1
2008-03-03,18.87795835,104.7879882,102.1580792,93.04347478,92.88606948,1
2008-03-10,19.22333945,100.5067231,103.3024991,95.19521525,94.30300641,1
2008-03-17,18.72230831,97.86582244,102.6009143,98.30867501,98.81661896,0
2008-03-24,19.22676448,96.77142936,102.3572534,105.7188889,99.05478919,0
2008-03-31,17.46354179,95.45775537,101.6955602,94.39338271,100.7819049,0
2008-04-07,19.93104473,92.82274158,102.272718,102.8166727,101.4306817,0
2008-04-14,18.11276815,93.83000074,102.0739986,102.2346201,99.74726707,0
2008-04-21,18.95984957,91.53095351,102.5004839,93.63416713,95.28765922,0
2008-04-28,17.77833864,91.47168539,101.9751379,102.8626427,94.84831757,0
2008-05-05,17.43707695,91.72611804,100.8294271,98.63852738,93.2351061,0
2008-05-12,17.05338314,91.96133154,101.139036,93.15228121,92.01678181,0
2008-05-19,16.400733,93.20698367,100.988588,102.0172296,89.8231608,0
2008-05-26,16.03930108,92.86153976,100.990897,95.98649794,91.22804543,0
2008-06-02,16.15183593,94.22985633,100.2272435,95.97557747,94.77094238,0
2008-06-09,14.43652117,95.09984577,99.71173646,111.1029205,95.43823963,0
2008-06-16,14.36632036,98.05134314,98.90917778,87.7115356,98.3239198,0
2008-06-23,12.99368598,99.70014356,98.62990091,84.94718437,102.0907951,0
2008-06-30,13.96709278,100.4897297,98.6345563,114.2120481,101.4157451,0
2008-07-07,11.31999184,102.5347475,96.94332877,89.9406867,100.5483071,0
2008-07-14,13.3006167,101.3342102,97.06879499,82.52227081,99.13799593,0
2008-07-21,11.00422876,102.0947994,96.53244577,99.59892127,98.32929765,0
2008-07-28,9.206671157,100.0074164,96.8318713,78.81696068,94.37027367,0
2008-08-04,10.41318509,99.97811091,97.03554529,93.09185798,93.43705074,0
2008-08-11,9.311668214,99.95212856,95.96009131,110.6757187,92.75814932,0
2008-08-18,10.60556234,98.67900216,94.96613024,79.5394263,93.53560545,0
2008-08-25,8.952666934,95.86910934,95.92604923,75.65156969,93.85262875,0
2008-09-01,9.070272196,94.27938169,96.63056623,83.01670249,94.36231902,0
2008-09-08,7.610459269,90.98212625,96.55669374,101.3475851,98.67841932,0
2008-09-15,9.10414931,90.36490111,96.68893259,100.8627694,99.62410082,0
2008-09-22,7.261411586,90.0178887,96.59418315,91.99091748,100.5792163,0
2008-09-29,8.301015963,88.39514254,96.42479736,98.20351567,102.591503,0
2008-10-06,10.91313453,87.38951467,97.72026602,102.039776,104.0132504,0
2008-10-13,11.27088083,86.45472442,97.50834381,105.9069399,101.4808533,0
2008-10-20,11.30290382,86.42283842,99.54040372,89.4505415,99.30910019,0
2008-10-27,10.35741057,86.28239458,99.31105445,75.65538292,98.64063332,0
2008-11-03,11.77196491,88.67837475,99.36127131,92.59381772,93.55303186,0
2008-11-10,12.3527816,89.91348616,100.0131158,90.24666504,92.43931967,0
2008-11-17,11.76861088,91.91401315,100.9734328,95.22089248,91.92060916,0
2008-11-24,15.02681998,93.15960146,101.6271051,93.93047843,94.85772886,0
2008-12-01,15.01467889,94.02944836,103.0496729,106.2675463,96.54287727,0
2008-12-08,14.53903583,99.89715271,103.3376525,104.4653038,100.3427364,0
2008-12-15,15.40956924,100.9383713,103.631817,97.46767948,101.4670909,0
2008-12-22,16.20496113,103.0515879,105.6872532,108.4033412,102.7107622,0
2008-12-29,14.55128957,106.8714846,105.4936382,105.3551792,104.0653392,0
2009-01-05,16.91643848,107.7154741,106.5545003,102.7095064,103.9927886,0
2009-01-12,17.01833949,110.6803901,106.5331802,105.7975006,100.943852,0
2009-01-19,17.19399328,111.2742902,107.6446459,106.5462244,103.30691,0
2009-01-26,18.36145345,111.8677941,108.1960885,120.3359523,98.8232927,0
2009-02-02,20.83260586,109.8290936,107.6185795,92.80281055,96.49439502,0
2009-02-09,20.00812299,111.923095,110.0339076,99.97836588,95.64008277,0
2009-02-16,19.06390222,110.041313,110.0698984,101.9096577,95.54586661,0
2009-02-23,20.40729187,108.1032173,109.5561114,108.9237376,95.64452719,0
2009-03-02,21.36289981,107.0214582,109.4124095,116.5339936,97.045143,0
2009-03-09,20.94463368,103.3237648,110.2737808,99.66412439,100.6457594,0
2009-03-16,20.06317474,103.6576719,110.2068932,92.16942466,102.8019442,0
2009-03-23,19.26777231,100.4075522,110.3325436,111.1299793,103.4439554,0
2009-03-30,20.45330453,98.41742966,110.1708699,111.8832632,106.5678149,0
2009-04-06,19.92076551,96.82105001,110.1804006,92.97234387,105.1999769,0
2009-04-13,20.13011255,98.34747776,110.4385722,102.3692638,104.323285,0
2009-04-20,19.51772554,95.87161935,109.7266053,90.22753355,102.9126603,0
2009-04-27,19.52516601,97.70767001,108.5907855,97.26080218,99.1957803,0
2009-05-04,17.48508852,95.72439233,109.4216052,94.11326955,97.41811724,0
2009-05-11,18.84100993,95.03238698,109.1439231,108.756174,96.59803327,0
2009-05-18,17.19062404,96.45151873,109.4490528,106.1200725,94.82099052,0
2009-05-25,18.51183919,99.91460457,106.8348313,88.95034383,96.49483703,0
2009-06-01,15.17349558,99.83225991,107.0241244,110.2266543,98.40394615,0
2009-06-08,17.0159638,100.8517127,105.3589506,84.82384672,99.6922636,0
2009-06-15,14.89522738,102.9718601,106.1738912,101.8542129,105.3358835,0
2009-06-22,13.47200367,104.6229898,105.1293215,92.90286842,103.4485655,0
2009-06-29,13.08308973,106.3493556,105.8886985,102.0261379,104.4526888,0
2009-07-06,12.71603683,107.5087543,104.0890767,102.6861432,106.8228648,0
2009-07-13,12.96384221,106.1800376,103.2150847,96.62754104,104.9087453,0
2009-07-20,12.6072222,105.30001,103.4487548,103.3834726,101.096788,0
2009-07-27,11.10374626,105.8856521,102.3697024,97.80150542,100.3831939,0
2009-08-03,11.30072608,105.8254911,103.4606304,102.3780001,99.1710291,0
2009-08-10,13.17499023,103.4928319,101.8401783,95.49718887,96.3597564,0
2009-08-17,12.53246196,102.0727491,102.7391476,99.68354816,98.74668793,0
2009-08-24,11.08161458,101.7068642,101.606385,104.6479581,95.31873698,0
2009-08-31,10.59445911,99.50232859,102.4763067,95.23120319,99.57423444,0
2009-09-07,10.66003133,97.732797,103.5216891,85.9547278,102.4168639,0
2009-09-14,11.2099736,95.16343498,103.0167796,95.59217815,104.5116041,0
2009-09-21,9.702498348,94.09710482,102.6135441,98.24693923,105.2535166,0
2009-09-28,10.66754225,92.09570438,103.309317,87.46240679,106.0623646,0
2009-10-05,9.524135798,92.97904736,103.6817283,87.57308768,106.5547969,0
2009-10-12,11.92430379,92.64020006,104.3213958,110.7533302,105.613247,0
2009-10-19,12.5646422,89.7695874,103.8740171,103.8313148,103.3272397,0
2009-10-26,11.88120025,91.21320486,105.3806703,98.43738852,101.4179762,0
2009-11-02,14.43366303,91.68301707,104.3074805,88.78075321,97.28632212,0
2009-11-09,12.17061848,94.04248928,105.9614419,94.13114298,96.7642619,0
2009-11-16,12.50260068,96.53855633,106.6828386,107.8553587,95.80986252,0
2009-11-23,14.7878735,97.43599108,107.9200851,107.7944041,97.25869944,0
2009-11-30,16.2244149,100.4609315,108.308632,97.98174184,100.4976453,0
2009-12-07,17.48392769,102.9960426,108.2972185,106.6108555,101.9603329,0
2009-12-14,15.96379914,106.824476,109.2101868,102.9543189,106.8291327,0
2009-12-21,18.11525915,109.183708,110.4959183,113.676583,106.2532921,0
2009-12-28,17.59451597,110.6562681,111.0334908,113.5186674,107.0145114,0
2010-01-04,18.03098856,113.4843077,111.4340538,99.70236232,106.818848,0
2010-01-11,19.62398367,114.2737736,112.0999068,102.1073476,104.7616972,0
2010-01-18,19.88793617,115.5856292,113.2636973,88.26544259,103.2689431,0
2010-01-25,18.10616158,118.0576768,113.1837075,98.80893397,102.1077198,0
2010-02-01,21.55145968,117.7355103,113.8708737,105.9151471,99.02117617,0
2010-02-08,21.78737148,114.6115698,115.4122484,103.6605055,96.80058657,0
2010-02-15,20.04951851,115.8097949,113.9632399,108.8914183,96.42680725,1
2010-02-22,21.27051262,114.483891,114.0287877,97.52063347,97.79662375,1
2010-03-01,21.49757456,110.9298064,115.5553392,106.1549866,100.1583013,1
2010-03-08,21.32067377,111.1187776,114.9606785,112.4833808,103.647949,1
2010-03-15,20.49323922,109.986951,115.2044256,111.8599502,103.4837984,1
2010-03-22,20.28308572,105.5143789,114.9641309,100.2109213,106.3420729,1
2010-03-29,20.76952714,104.0525971,115.1451811,111.7758654,107.701143,1
2010-04-05,21.74000915,104.5610707,115.9265492,99.13014185,105.4809728,1
2010-04-12,20.81851948,102.7062847,115.3159836,121.1817962,105.167921,1
2010-04-19,19.55193941,102.252359,115.0736655,111.3781382,103.2489045,1
2010-04-26,20.287312,101.7145315,113.6074998,98.13928009,100.7859748,1
2010-05-03,16.21178111,101.8508897,113.3647469,96.27805892,99.70110847,1
2010-05-10,19.71238156,100.6132728,112.1040765,102.7352358,98.03550012,1
2010-05-17,16.29331066,103.8153609,112.668334,90.53577286,97.39861919,1
2010-05-24,17.11413738,105.0483829,113.0749299,110.5928994,99.27680169,1
2010-05-31,15.78301351,104.9587673,112.3611567,105.3679528,102.409526,1
